9.894934954180732711e-02 1.362658965170062964e-01 1.732279051650287005e-01 2.032848298702995549e-01 2.202158272529996241e-01 2.202158272529996241e-01 2.032848298702995271e-01 1.732279051650287005e-01 1.362658965170062686e-01 9.894934954180732711e-02
1.362658965170062964e-01 1.876555494256997858e-01 2.385569577605172187e-01 2.799491832827010751e-01 3.032653298563167121e-01 3.032653298563167121e-01 2.799491832827010196e-01 2.385569577605171909e-01 1.876555494256997858e-01 1.362658965170062964e-01
1.732279051650287005e-01 2.385569577605172187e-01 3.032653298563167676e-01 3.558851613813048820e-01 3.855257929017831819e-01 3.855257929017831819e-01 3.558851613813048265e-01 3.032653298563167121e-01 2.385569577605171909e-01 1.732279051650287005e-01
2.032848298702995549e-01 2.799491832827010751e-01 3.558851613813048820e-01 4.176351057056360561e-01 4.524187090179798143e-01 4.524187090179798143e-01 4.176351057056360006e-01 3.558851613813048265e-01 2.799491832827010196e-01 2.032848298702995549e-01
2.202158272529996241e-01 3.032653298563167121e-01 3.855257929017831819e-01 4.524187090179798143e-01 4.900993366533776818e-01 4.900993366533776263e-01 4.524187090179797588e-01 3.855257929017830709e-01 3.032653298563166566e-01 2.202158272529996241e-01
2.202158272529996241e-01 3.032653298563167121e-01 3.855257929017831819e-01 4.524187090179798143e-01 4.900993366533776263e-01 4.900993366533776263e-01 4.524187090179797588e-01 3.855257929017830709e-01 3.032653298563166566e-01 2.202158272529996241e-01
2.032848298702995271e-01 2.799491832827010196e-01 3.558851613813048265e-01 4.176351057056360006e-01 4.524187090179797588e-01 4.524187090179797588e-01 4.176351057056359450e-01 3.558851613813047710e-01 2.799491832827009641e-01 2.032848298702995271e-01
1.732279051650287005e-01 2.385569577605171909e-01 3.032653298563167121e-01 3.558851613813048265e-01 3.855257929017830709e-01 3.855257929017830709e-01 3.558851613813047710e-01 3.032653298563166566e-01 2.385569577605171354e-01 1.732279051650287005e-01
1.362658965170062686e-01 1.876555494256997858e-01 2.385569577605171909e-01 2.799491832827010196e-01 3.032653298563166566e-01 3.032653298563166566e-01 2.799491832827009641e-01 2.385569577605171354e-01 1.876555494256997303e-01 1.362658965170062686e-01
9.894934954180732711e-02 1.362658965170062964e-01 1.732279051650287005e-01 2.032848298702995549e-01 2.202158272529996241e-01 2.202158272529996241e-01 2.032848298702995271e-01 1.732279051650287005e-01 1.362658965170062686e-01 9.894934954180732711e-02
