6.065306597126332577e-02 -6.065306597126332577e-02 -1.819591979137900606e-01 -3.032653298563167676e-01 -4.245714617988434192e-01 -5.458775937413701262e-01 -6.671837256838968333e-01 -7.884898576264236514e-01 -9.097959895689501364e-01 -1.031102121511476843e+00 -1.152408253454003439e+00
1.819591979137900606e-01 6.065306597126339516e-02 -6.065306597126332577e-02 -1.819591979137900606e-01 -3.032653298563167121e-01 -4.245714617988433637e-01 -5.458775937413701262e-01 -6.671837256838968333e-01 -7.884898576264234293e-01 -9.097959895689501364e-01 -1.031102121511476843e+00
3.032653298563167121e-01 1.819591979137900883e-01 6.065306597126336047e-02 -6.065306597126336047e-02 -1.819591979137900328e-01 -3.032653298563166566e-01 -4.245714617988435302e-01 -5.458775937413701262e-01 -6.671837256838968333e-01 -7.884898576264234293e-01 -9.097959895689501364e-01
4.245714617988434192e-01 3.032653298563167676e-01 1.819591979137900606e-01 6.065306597126332577e-02 -6.065306597126332577e-02 -1.819591979137899773e-01 -3.032653298563167676e-01 -4.245714617988434192e-01 -5.458775937413701262e-01 -6.671837256838968333e-01 -7.884898576264233183e-01
5.458775937413701262e-01 4.245714617988434192e-01 3.032653298563167121e-01 1.819591979137899773e-01 6.065306597126332577e-02 -6.065306597126332577e-02 -1.819591979137901161e-01 -3.032653298563167676e-01 -4.245714617988434192e-01 -5.458775937413701262e-01 -6.671837256838968333e-01
6.671837256838968333e-01 5.458775937413701262e-01 4.245714617988434192e-01 3.032653298563167121e-01 1.819591979137900606e-01 6.065306597126339516e-02 -6.065306597126339516e-02 -1.819591979137900606e-01 -3.032653298563167121e-01 -4.245714617988433637e-01 -5.458775937413700152e-01
7.884898576264236514e-01 6.671837256838968333e-01 5.458775937413701262e-01 4.245714617988434192e-01 3.032653298563167676e-01 1.819591979137901161e-01 6.065306597126332577e-02 -6.065306597126332577e-02 -1.819591979137899773e-01 -3.032653298563166566e-01 -4.245714617988433082e-01
9.097959895689501364e-01 7.884898576264236514e-01 6.671837256838968333e-01 5.458775937413701262e-01 4.245714617988434192e-01 3.032653298563167676e-01 1.819591979137899773e-01 6.065306597126332577e-02 -6.065306597126332577e-02 -1.819591979137899773e-01 -3.032653298563166566e-01
1.031102121511476843e+00 9.097959895689501364e-01 7.884898576264234293e-01 6.671837256838968333e-01 5.458775937413701262e-01 4.245714617988434192e-01 3.032653298563166566e-01 1.819591979137899773e-01 6.065306597126332577e-02 -6.065306597126332577e-02 -1.819591979137899773e-01
1.152408253454003439e+00 1.031102121511476843e+00 9.097959895689501364e-01 7.884898576264233183e-01 6.671837256838968333e-01 5.458775937413701262e-01 4.245714617988433082e-01 3.032653298563166566e-01 1.819591979137899773e-01 6.065306597126332577e-02 -6.065306597126332577e-02
