6.001581425572836276e-02 8.264944411079326592e-02 1.050680356003823590e-01 1.232984819708032448e-01 1.335676509829251679e-01 1.335676509829251679e-01 1.232984819708032170e-01 1.050680356003823590e-01 8.264944411079325204e-02 6.001581425572836276e-02
8.264944411079326592e-02 1.138188441919063820e-01 1.446921089695253348e-01 1.697977628224696112e-01 1.839397205857211670e-01 1.839397205857211670e-01 1.697977628224695834e-01 1.446921089695253071e-01 1.138188441919063820e-01 8.264944411079326592e-02
1.050680356003823590e-01 1.446921089695253348e-01 1.839397205857211948e-01 2.158552617145398644e-01 2.338332135049546456e-01 2.338332135049546456e-01 2.158552617145398367e-01 1.839397205857211670e-01 1.446921089695253071e-01 1.050680356003823590e-01
1.232984819708032448e-01 1.697977628224696112e-01 2.158552617145398644e-01 2.533084961827948289e-01 2.744058180470132502e-01 2.744058180470132502e-01 2.533084961827947734e-01 2.158552617145398367e-01 1.697977628224695834e-01 1.232984819708032448e-01
1.335676509829251679e-01 1.839397205857211670e-01 2.338332135049546456e-01 2.744058180470132502e-01 2.972602739850971898e-01 2.972602739850971343e-01 2.744058180470131947e-01 2.338332135049545624e-01 1.839397205857211393e-01 1.335676509829251679e-01
1.335676509829251679e-01 1.839397205857211670e-01 2.338332135049546456e-01 2.744058180470132502e-01 2.972602739850971343e-01 2.972602739850971343e-01 2.744058180470131947e-01 2.338332135049545624e-01 1.839397205857211393e-01 1.335676509829251679e-01
1.232984819708032170e-01 1.697977628224695834e-01 2.158552617145398367e-01 2.533084961827947734e-01 2.744058180470131947e-01 2.744058180470131947e-01 2.533084961827947734e-01 2.158552617145397812e-01 1.697977628224695557e-01 1.232984819708032170e-01
1.050680356003823590e-01 1.446921089695253071e-01 1.839397205857211670e-01 2.158552617145398367e-01 2.338332135049545624e-01 2.338332135049545624e-01 2.158552617145397812e-01 1.839397205857211393e-01 1.446921089695252793e-01 1.050680356003823590e-01
8.264944411079325204e-02 1.138188441919063820e-01 1.446921089695253071e-01 1.697977628224695834e-01 1.839397205857211393e-01 1.839397205857211393e-01 1.697977628224695557e-01 1.446921089695252793e-01 1.138188441919063404e-01 8.264944411079325204e-02
6.001581425572836276e-02 8.264944411079326592e-02 1.050680356003823590e-01 1.232984819708032448e-01 1.335676509829251679e-01 1.335676509829251679e-01 1.232984819708032170e-01 1.050680356003823590e-01 8.264944411079325204e-02 6.001581425572836276e-02
