3.640143141371779412e-02 5.012942186140186690e-02 6.372698494741037278e-02 7.478430961131753152e-02 8.101287546694038721e-02 8.101287546694038721e-02 7.478430961131751764e-02 6.372698494741037278e-02 5.012942186140185302e-02 3.640143141371779412e-02
5.012942186140186690e-02 6.903461865544641141e-02 8.776020030849844555e-02 1.029875491024417611e-01 1.115650800742149229e-01 1.115650800742149229e-01 1.029875491024417333e-01 8.776020030849843168e-02 6.903461865544641141e-02 5.012942186140186690e-02
6.372698494741037278e-02 8.776020030849844555e-02 1.115650800742149368e-01 1.309228342901630204e-01 1.418270132498851976e-01 1.418270132498851976e-01 1.309228342901629927e-01 1.115650800742149229e-01 8.776020030849843168e-02 6.372698494741037278e-02
7.478430961131753152e-02 1.029875491024417611e-01 1.309228342901630204e-01 1.536393693005656536e-01 1.664355418490398031e-01 1.664355418490398031e-01 1.536393693005656258e-01 1.309228342901629927e-01 1.029875491024417333e-01 7.478430961131753152e-02
8.101287546694038721e-02 1.115650800742149229e-01 1.418270132498851976e-01 1.664355418490398031e-01 1.802974700865391799e-01 1.802974700865391522e-01 1.664355418490397753e-01 1.418270132498851699e-01 1.115650800742148951e-01 8.101287546694038721e-02
8.101287546694038721e-02 1.115650800742149229e-01 1.418270132498851976e-01 1.664355418490398031e-01 1.802974700865391522e-01 1.802974700865391522e-01 1.664355418490397753e-01 1.418270132498851699e-01 1.115650800742148951e-01 8.101287546694038721e-02
7.478430961131751764e-02 1.029875491024417333e-01 1.309228342901629927e-01 1.536393693005656258e-01 1.664355418490397753e-01 1.664355418490397753e-01 1.536393693005655980e-01 1.309228342901629649e-01 1.029875491024417195e-01 7.478430961131751764e-02
6.372698494741037278e-02 8.776020030849843168e-02 1.115650800742149229e-01 1.309228342901629927e-01 1.418270132498851699e-01 1.418270132498851699e-01 1.309228342901629649e-01 1.115650800742148951e-01 8.776020030849841780e-02 6.372698494741037278e-02
5.012942186140185302e-02 6.903461865544641141e-02 8.776020030849843168e-02 1.029875491024417333e-01 1.115650800742148951e-01 1.115650800742148951e-01 1.029875491024417195e-01 8.776020030849841780e-02 6.903461865544639753e-02 5.012942186140185302e-02
3.640143141371779412e-02 5.012942186140186690e-02 6.372698494741037278e-02 7.478430961131753152e-02 8.101287546694038721e-02 8.101287546694038721e-02 7.478430961131751764e-02 6.372698494741037278e-02 5.012942186140185302e-02 3.640143141371779412e-02
