7.706183090756570098e-02 1.061239869133715208e-01 1.349100281923434064e-01 1.583183846895266089e-01 1.715042587093533188e-01 1.715042587093533188e-01 1.583183846895265812e-01 1.349100281923434064e-01 1.061239869133715069e-01 7.706183090756570098e-02
1.061239869133715208e-01 1.461462888404297111e-01 1.857883455110228565e-01 2.180246431607678337e-01 2.361832763705073446e-01 2.361832763705073446e-01 2.180246431607678059e-01 1.857883455110228565e-01 1.461462888404297111e-01 1.061239869133715208e-01
1.349100281923434064e-01 1.857883455110228565e-01 2.361832763705074001e-01 2.771636423672535487e-01 3.002477894061330033e-01 3.002477894061330033e-01 2.771636423672534932e-01 2.361832763705073446e-01 1.857883455110228565e-01 1.349100281923434064e-01
1.583183846895266089e-01 2.180246431607678337e-01 2.771636423672535487e-01 3.252545473616583194e-01 3.523440448593567198e-01 3.523440448593567198e-01 3.252545473616582639e-01 2.771636423672534932e-01 2.180246431607678059e-01 1.583183846895266089e-01
1.715042587093533188e-01 2.361832763705073446e-01 3.002477894061330033e-01 3.523440448593567198e-01 3.816897471684266296e-01 3.816897471684265741e-01 3.523440448593567198e-01 3.002477894061329478e-01 2.361832763705073168e-01 1.715042587093533188e-01
1.715042587093533188e-01 2.361832763705073446e-01 3.002477894061330033e-01 3.523440448593567198e-01 3.816897471684265741e-01 3.816897471684265741e-01 3.523440448593567198e-01 3.002477894061329478e-01 2.361832763705073168e-01 1.715042587093533188e-01
1.583183846895265812e-01 2.180246431607678059e-01 2.771636423672534932e-01 3.252545473616582639e-01 3.523440448593567198e-01 3.523440448593567198e-01 3.252545473616582083e-01 2.771636423672534377e-01 2.180246431607677504e-01 1.583183846895265812e-01
1.349100281923434064e-01 1.857883455110228565e-01 2.361832763705073446e-01 2.771636423672534932e-01 3.002477894061329478e-01 3.002477894061329478e-01 2.771636423672534377e-01 2.361832763705073168e-01 1.857883455110228010e-01 1.349100281923434064e-01
1.061239869133715069e-01 1.461462888404297111e-01 1.857883455110228565e-01 2.180246431607678059e-01 2.361832763705073168e-01 2.361832763705073168e-01 2.180246431607677504e-01 1.857883455110228010e-01 1.461462888404296834e-01 1.061239869133715069e-01
7.706183090756570098e-02 1.061239869133715208e-01 1.349100281923434064e-01 1.583183846895266089e-01 1.715042587093533188e-01 1.715042587093533188e-01 1.583183846895265812e-01 1.349100281923434064e-01 1.061239869133715069e-01 7.706183090756570098e-02
