1.978986990836146542e-01 2.725317930340125927e-01 3.464558103300574010e-01 4.065696597405991097e-01 4.404316545059992483e-01 4.404316545059992483e-01 4.065696597405990542e-01 3.464558103300574010e-01 2.725317930340125372e-01 1.978986990836146542e-01
2.725317930340125927e-01 3.753110988513995716e-01 4.771139155210344374e-01 5.598983665654021502e-01 6.065306597126334243e-01 6.065306597126334243e-01 5.598983665654020392e-01 4.771139155210343819e-01 3.753110988513995716e-01 2.725317930340125927e-01
3.464558103300574010e-01 4.771139155210344374e-01 6.065306597126335353e-01 7.117703227626097640e-01 7.710515858035663639e-01 7.710515858035663639e-01 7.117703227626096529e-01 6.065306597126334243e-01 4.771139155210343819e-01 3.464558103300574010e-01
4.065696597405991097e-01 5.598983665654021502e-01 7.117703227626097640e-01 8.352702114112721121e-01 9.048374180359596286e-01 9.048374180359596286e-01 8.352702114112720011e-01 7.117703227626096529e-01 5.598983665654020392e-01 4.065696597405991097e-01
4.404316545059992483e-01 6.065306597126334243e-01 7.710515858035663639e-01 9.048374180359596286e-01 9.801986733067553637e-01 9.801986733067552526e-01 9.048374180359595176e-01 7.710515858035661418e-01 6.065306597126333132e-01 4.404316545059992483e-01
4.404316545059992483e-01 6.065306597126334243e-01 7.710515858035663639e-01 9.048374180359596286e-01 9.801986733067552526e-01 9.801986733067552526e-01 9.048374180359595176e-01 7.710515858035661418e-01 6.065306597126333132e-01 4.404316545059992483e-01
4.065696597405990542e-01 5.598983665654020392e-01 7.117703227626096529e-01 8.352702114112720011e-01 9.048374180359595176e-01 9.048374180359595176e-01 8.352702114112718901e-01 7.117703227626095419e-01 5.598983665654019282e-01 4.065696597405990542e-01
3.464558103300574010e-01 4.771139155210343819e-01 6.065306597126334243e-01 7.117703227626096529e-01 7.710515858035661418e-01 7.710515858035661418e-01 7.117703227626095419e-01 6.065306597126333132e-01 4.771139155210342708e-01 3.464558103300574010e-01
2.725317930340125372e-01 3.753110988513995716e-01 4.771139155210343819e-01 5.598983665654020392e-01 6.065306597126333132e-01 6.065306597126333132e-01 5.598983665654019282e-01 4.771139155210342708e-01 3.753110988513994606e-01 2.725317930340125372e-01
1.978986990836146542e-01 2.725317930340125927e-01 3.464558103300574010e-01 4.065696597405991097e-01 4.404316545059992483e-01 4.404316545059992483e-01 4.065696597405990542e-01 3.464558103300574010e-01 2.725317930340125372e-01 1.978986990836146542e-01
