7.280286282743558823e-02 1.002588437228037338e-01 1.274539698948207456e-01 1.495686192226350630e-01 1.620257509338807744e-01 1.620257509338807744e-01 1.495686192226350353e-01 1.274539698948207456e-01 1.002588437228037060e-01 7.280286282743558823e-02
1.002588437228037338e-01 1.380692373108928228e-01 1.755204006169968911e-01 2.059750982048835222e-01 2.231301601484298458e-01 2.231301601484298458e-01 2.059750982048834667e-01 1.755204006169968634e-01 1.380692373108928228e-01 1.002588437228037338e-01
1.274539698948207456e-01 1.755204006169968911e-01 2.231301601484298736e-01 2.618456685803260409e-01 2.836540264997703953e-01 2.836540264997703953e-01 2.618456685803259854e-01 2.231301601484298458e-01 1.755204006169968634e-01 1.274539698948207456e-01
1.495686192226350630e-01 2.059750982048835222e-01 2.618456685803260409e-01 3.072787386011313071e-01 3.328710836980796062e-01 3.328710836980796062e-01 3.072787386011312516e-01 2.618456685803259854e-01 2.059750982048834667e-01 1.495686192226350630e-01
1.620257509338807744e-01 2.231301601484298458e-01 2.836540264997703953e-01 3.328710836980796062e-01 3.605949401730783599e-01 3.605949401730783044e-01 3.328710836980795507e-01 2.836540264997703398e-01 2.231301601484297903e-01 1.620257509338807744e-01
1.620257509338807744e-01 2.231301601484298458e-01 2.836540264997703953e-01 3.328710836980796062e-01 3.605949401730783044e-01 3.605949401730783044e-01 3.328710836980795507e-01 2.836540264997703398e-01 2.231301601484297903e-01 1.620257509338807744e-01
1.495686192226350353e-01 2.059750982048834667e-01 2.618456685803259854e-01 3.072787386011312516e-01 3.328710836980795507e-01 3.328710836980795507e-01 3.072787386011311961e-01 2.618456685803259298e-01 2.059750982048834389e-01 1.495686192226350353e-01
1.274539698948207456e-01 1.755204006169968634e-01 2.231301601484298458e-01 2.618456685803259854e-01 2.836540264997703398e-01 2.836540264997703398e-01 2.618456685803259298e-01 2.231301601484297903e-01 1.755204006169968356e-01 1.274539698948207456e-01
1.002588437228037060e-01 1.380692373108928228e-01 1.755204006169968634e-01 2.059750982048834667e-01 2.231301601484297903e-01 2.231301601484297903e-01 2.059750982048834389e-01 1.755204006169968356e-01 1.380692373108927951e-01 1.002588437228037060e-01
7.280286282743558823e-02 1.002588437228037338e-01 1.274539698948207456e-01 1.495686192226350630e-01 1.620257509338807744e-01 1.620257509338807744e-01 1.495686192226350353e-01 1.274539698948207456e-01 1.002588437228037060e-01 7.280286282743558823e-02
