9.348072627805845136e-02 1.287349035878042058e-01 1.636541368027040477e-01 1.920499086207541062e-01 2.080451823570204639e-01 2.080451823570204639e-01 1.920499086207540784e-01 1.636541368027040477e-01 1.287349035878041781e-01 9.348072627805845136e-02
1.287349035878042058e-01 1.772844099698778209e-01 2.253726555394387487e-01 2.644772612998240180e-01 2.865047968601900918e-01 2.865047968601900918e-01 2.644772612998239625e-01 2.253726555394387210e-01 1.772844099698778209e-01 1.287349035878042058e-01
1.636541368027040477e-01 2.253726555394387487e-01 2.865047968601901474e-01 3.362164937067333437e-01 3.642189795715233269e-01 3.642189795715233269e-01 3.362164937067332882e-01 2.865047968601900918e-01 2.253726555394387210e-01 1.636541368027040477e-01
1.920499086207541062e-01 2.644772612998240180e-01 3.362164937067333437e-01 3.945537103716011407e-01 4.274149319487267062e-01 4.274149319487267062e-01 3.945537103716010852e-01 3.362164937067332882e-01 2.644772612998239625e-01 1.920499086207541062e-01
2.080451823570204639e-01 2.865047968601900918e-01 3.642189795715233269e-01 4.274149319487267062e-01 4.630130683112280710e-01 4.630130683112280154e-01 4.274149319487266507e-01 3.642189795715232159e-01 2.865047968601900363e-01 2.080451823570204639e-01
2.080451823570204639e-01 2.865047968601900918e-01 3.642189795715233269e-01 4.274149319487267062e-01 4.630130683112280154e-01 4.630130683112280154e-01 4.274149319487266507e-01 3.642189795715232159e-01 2.865047968601900363e-01 2.080451823570204639e-01
1.920499086207540784e-01 2.644772612998239625e-01 3.362164937067332882e-01 3.945537103716010852e-01 4.274149319487266507e-01 4.274149319487266507e-01 3.945537103716010296e-01 3.362164937067332326e-01 2.644772612998239070e-01 1.920499086207540784e-01
1.636541368027040477e-01 2.253726555394387210e-01 2.865047968601900918e-01 3.362164937067332882e-01 3.642189795715232159e-01 3.642189795715232159e-01 3.362164937067332326e-01 2.865047968601900363e-01 2.253726555394386655e-01 1.636541368027040477e-01
1.287349035878041781e-01 1.772844099698778209e-01 2.253726555394387210e-01 2.644772612998239625e-01 2.865047968601900363e-01 2.865047968601900363e-01 2.644772612998239070e-01 2.253726555394386655e-01 1.772844099698777653e-01 1.287349035878041781e-01
9.348072627805845136e-02 1.287349035878042058e-01 1.636541368027040477e-01 1.920499086207541062e-01 2.080451823570204639e-01 2.080451823570204639e-01 1.920499086207540784e-01 1.636541368027040477e-01 1.287349035878041781e-01 9.348072627805845136e-02
